gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season
20120920_NYG@CAR,4,9,3,CAR,NYG,1,10,42,(9:03) (Shotgun) C.Newton scrambles right end pushed ob at NYG 39 for 3 yards (M.Boley).,7,33,2012
20120920_NYG@CAR,4,8,34,CAR,NYG,2,7,39,(8:34) (Shotgun) C.Newton pass short middle to G.Olsen to NYG 34 for 5 yards (A.Rolle).,7,33,2012
20120920_NYG@CAR,4,8,4,CAR,NYG,3,2,34,(8:04) (No Huddle Shotgun) C.Newton pass incomplete deep left to S.Smith. PENALTY on NYG-C.Webster Illegal Contact 5 yards enforced at NYG 34 - No Play.,7,33,2012
20120920_NYG@CAR,4,8,0,CAR,NYG,1,10,29,(8:00) (Shotgun) C.Newton pass short left to M.Tolbert to NYG 25 for 4 yards (C.Webster).,7,33,2012
20120920_NYG@CAR,4,7,33,CAR,NYG,2,6,25,(7:33) (No Huddle Shotgun) C.Newton pass short left to M.Tolbert to NYG 8 for 17 yards (M.Boley).,7,33,2012
20120920_NYG@CAR,4,6,53,CAR,NYG,1,8,8,(6:53) (Shotgun) C.Newton pass incomplete short right to G.Olsen.,7,33,2012
20120920_NYG@CAR,4,6,46,CAR,NYG,2,8,8,(6:46) (Shotgun) C.Newton pass incomplete short left to G.Olsen. NYG-A.Rolle was injured during the play. His return is Doubtful.,7,33,2012
20120920_NYG@CAR,4,6,40,CAR,NYG,3,8,8,(6:40) (Shotgun) C.Newton pass incomplete short middle to G.Olsen.,7,33,2012
20120920_NYG@CAR,4,6,36,CAR,NYG,4,8,8,(6:36) (Shotgun) C.Newton pass short middle intended for B.LaFell INTERCEPTED by S.Brown at NYG -1. S.Brown to NYG 43 for 44 yards (K.Pilares).,7,33,2012
20120920_NYG@CAR,4,6,25,NYG,CAR,1,10,57,(6:25) D.Carr pass short left to M.Bennett to NYG 47 for 4 yards (C.Godfrey).,33,7,2012
20120920_NYG@CAR,4,5,48,NYG,CAR,2,6,53,(5:48) D.Scott right guard to NYG 46 for -1 yards (L.Kuechly).,33,7,2012
20120920_NYG@CAR,4,5,10,NYG,CAR,3,7,54,(5:10) (Shotgun) D.Carr sacked at NYG 40 for -6 yards (D.Edwards). FUMBLES (D.Edwards) and recovers at NYG 40. D.Carr to NYG 40 for no gain (D.Edwards). Penalty on NYG-J.Cordle Offensive Holding declined.,33,7,2012
20120920_NYG@CAR,4,4,39,NYG,CAR,4,13,60,(4:39) S.Weatherford punts 41 yards to CAR 19 Center-Z.DeOssie. J.Adams MUFFS catch RECOVERED by NYG-J.Tryon at CAR 19.,33,7,2012
20120920_NYG@CAR,4,4,26,NYG,CAR,1,10,19,(4:26) D.Scott right tackle to CAR 15 for 4 yards (J.Anderson).,33,7,2012
20120920_NYG@CAR,4,3,50,NYG,CAR,2,6,15,(3:50) D.Scott left guard to CAR 10 for 5 yards (H.Nakamura).,33,7,2012
20120920_NYG@CAR,4,3,8,NYG,CAR,3,1,10,(3:08) D.Scott left guard to CAR 8 for 2 yards (C.Johnson).,33,7,2012
20120920_NYG@CAR,4,2,30,NYG,CAR,1,8,8,(2:30) D.Carr pass incomplete short left to R.Randle.,33,7,2012
20120920_NYG@CAR,4,2,25,NYG,CAR,2,8,8,(2:25) D.Scott left guard to CAR 9 for -1 yards (L.Kuechly).,33,7,2012
20120920_NYG@CAR,4,2,0,NYG,CAR,3,9,9,(2:00) (Shotgun) D.Scott left tackle to CAR 9 for no gain (L.Kuechly; J.Anderson).,33,7,2012
20120920_NYG@CAR,4,1,13,NYG,CAR,4,9,9,(1:13) L.Tynes 27 yard field goal is GOOD Center-J.Pierre-Paul Holder-S.Weatherford.,33,7,2012
20120920_NYG@CAR,4,1,13,NYG,CAR,,,9,L.Tynes kicks 64 yards from NYG 35 to CAR 1. A.Edwards to CAR 28 for 27 yards (J.Jernigan). PENALTY on CAR-K.Pilares Offensive Holding 10 yards enforced at CAR 22.,36,7,2012
20120920_NYG@CAR,4,1,4,CAR,NYG,1,10,88,(1:04) D.Anderson pass short right to S.Smith to CAR 20 for 8 yards (J.Tryon). PENALTY on NYG-J.Tryon Defensive Holding 5 yards enforced at CAR 12 - No Play.,7,36,2012
20120920_NYG@CAR,4,0,59,CAR,NYG,1,10,83,(:59) (Shotgun) D.Anderson pass short left to S.Smith to CAR 40 for 23 yards (W.Hill).,7,36,2012
20120920_NYG@CAR,4,0,32,CAR,NYG,1,10,60,(:32) (No Huddle Shotgun) D.Anderson pass short middle to D.Williams to CAR 49 for 9 yards (S.Paysinger).,7,36,2012
20120920_NYG@CAR,4,0,12,CAR,NYG,2,1,51,(:12) (No Huddle Shotgun) D.Anderson pass short middle to D.Williams to NYG 37 for 14 yards (M.Herzlich).,7,36,2012
20120920_NYG@CAR,4,0,12,CAR,NYG,,,51,                      ,7,36,2012
20120923_STL@CHI,1,0,0,STL,CHI,,,51,G.Zuerlein kicks 68 yards from SL 35 to CHI -3. D.Hester to CHI 27 for 30 yards (Q.Mikell).,0,0,2012
20120923_STL@CHI,1,59,54,CHI,STL,1,10,73,(14:54) M.Bush right tackle to CHI 39 for 12 yards (C.Dahl).,0,0,2012
20120923_STL@CHI,1,59,20,CHI,STL,1,10,61,(14:20) J.Cutler pass incomplete short right to D.Hester.,0,0,2012
20120923_STL@CHI,1,59,16,CHI,STL,2,10,61,(14:16) J.Cutler pass short right to B.Marshall pushed ob at CHI 48 for 9 yards (J.Jenkins) [J.Dunbar].,0,0,2012
20120923_STL@CHI,1,58,39,CHI,STL,3,1,52,(13:39) C.Williams reported in as eligible.  M.Bush left tackle to SL 49 for 3 yards (J.Laurinaitis).,0,0,2012
20120923_STL@CHI,1,58,18,CHI,STL,1,10,49,(13:18) PENALTY on CHI-C.Rachal False Start 5 yards enforced at SL 49 - No Play.,0,0,2012
20120923_STL@CHI,1,58,5,CHI,STL,1,15,54,(13:05) (Shotgun) J.Cutler pass short middle to K.Davis to SL 46 for 8 yards (J.Laurinaitis).,0,0,2012
20120923_STL@CHI,1,57,31,CHI,STL,2,7,46,(12:31) M.Bush right tackle to SL 44 for 2 yards (J.Cudjo).,0,0,2012
20120923_STL@CHI,1,56,55,CHI,STL,3,5,44,(11:55) (Shotgun) J.Cutler pass incomplete short left to E.Bennett (J.Jenkins).,0,0,2012
20120923_STL@CHI,1,56,51,CHI,STL,4,5,44,(11:51) (Punt formation) A.Podlesh punts 36 yards to SL 8 Center-P.Mannelly fair catch by D.Amendola. PENALTY on CHI-G.Hayes Offensive Holding 10 yards enforced at SL 44 - No Play.,0,0,2012
20120923_STL@CHI,1,56,35,CHI,STL,4,15,54,(11:35) (Punt formation) A.Podlesh punts 54 yards to end zone Center-P.Mannelly Touchback. PENALTY on SL-J.Dunbar Roughing the Kicker 15 yards enforced at CHI 46 - No Play.,0,0,2012
20120923_STL@CHI,1,56,32,CHI,STL,1,10,39,(11:32) J.Cutler pass short left to B.Marshall to SL 36 for 3 yards (B.Fletcher).,0,0,2012
20120923_STL@CHI,1,55,56,CHI,STL,2,7,36,(10:56) J.Cutler pass incomplete deep right to A.Jeffery (C.Finnegan) [C.Long].,0,0,2012
20120923_STL@CHI,1,55,50,CHI,STL,3,7,36,(10:50) (Shotgun) J.Cutler pass incomplete short left to B.Marshall [R.Quinn].,0,0,2012
20120923_STL@CHI,1,55,46,CHI,STL,4,7,36,(10:46) (Field Goal formation) R.Gould 54 yard field goal is GOOD Center-P.Mannelly Holder-A.Podlesh.,0,0,2012
20120923_STL@CHI,1,55,46,CHI,STL,,,36,R.Gould kicks 65 yards from CHI 35 to end zone Touchback.,3,0,2012
20120923_STL@CHI,1,55,41,STL,CHI,1,10,80,(10:41) S.Bradford pass short left to B.Gibson to SL 28 for 8 yards (T.Jennings).,0,3,2012
20120923_STL@CHI,1,55,8,STL,CHI,2,2,72,(10:08) S.Bradford scrambles right end pushed ob at SL 32 for 4 yards (C.Tillman).,0,3,2012
20120923_STL@CHI,1,54,42,STL,CHI,1,10,68,(9:42) S.Jackson left guard to SL 36 for 4 yards (H.Melton).,0,3,2012
20120923_STL@CHI,1,53,55,STL,CHI,2,6,64,(8:55) (Shotgun) S.Bradford pass short left to L.Kendricks to SL 41 for 5 yards (B.Urlacher).,0,3,2012
20120923_STL@CHI,1,53,16,STL,CHI,3,1,59,(8:16) S.Jackson left end to SL 43 for 2 yards (J.Peppers).,0,3,2012
20120923_STL@CHI,1,52,39,STL,CHI,1,10,57,(7:39) S.Jackson left end to SL 41 for -2 yards (A.Okoye).,0,3,2012
20120923_STL@CHI,1,51,54,STL,CHI,2,12,59,(6:54) (Shotgun) PENALTY on CHI-S.Paea Neutral Zone Infraction 5 yards enforced at SL 41 - No Play.,0,3,2012
20120923_STL@CHI,1,51,34,STL,CHI,2,7,54,(6:34) (Shotgun) S.Bradford pass short right to L.Kendricks to CHI 49 for 5 yards (L.Briggs).,0,3,2012
20120923_STL@CHI,1,50,54,STL,CHI,3,2,49,(5:54) S.Bradford sacked at SL 38 for -13 yards (A.Okoye).,0,3,2012
20120923_STL@CHI,1,50,36,STL,CHI,4,15,62,(5:36) (Punt formation) J.Hekker punts 41 yards to CHI 21 Center-J.McQuaide. D.Hester to CHI 35 for 14 yards (L.Kendricks).,0,3,2012
20120923_STL@CHI,1,50,23,CHI,STL,1,10,65,(5:23) PENALTY on CHI-L.Louis False Start 5 yards enforced at CHI 35 - No Play.,3,0,2012
20120923_STL@CHI,1,50,23,CHI,STL,1,15,70,(5:23) J.Cutler pass incomplete short left to K.Davis.,3,0,2012
20120923_STL@CHI,1,50,17,CHI,STL,2,15,70,(5:17) (Shotgun) J.Cutler sacked at CHI 28 for -2 yards (C.Long).,3,0,2012
20120923_STL@CHI,1,49,56,CHI,STL,3,17,72,(4:56) (Shotgun) J.Cutler pass short right to M.Bush to CHI 46 for 18 yards (B.Fletcher).,3,0,2012
20120923_STL@CHI,1,49,14,CHI,STL,1,10,54,(4:14) J.Cutler pass incomplete deep right to A.Jeffery (C.Finnegan).,3,0,2012
20120923_STL@CHI,1,49,9,CHI,STL,2,10,54,(4:09) M.Bush left guard to SL 41 for 13 yards (C.Dahl).,3,0,2012
20120923_STL@CHI,1,48,33,CHI,STL,1,10,41,(3:33) D.Hester left end pushed ob at SL 33 for 8 yards (C.Finnegan).,3,0,2012
20120923_STL@CHI,1,48,15,CHI,STL,2,2,33,(3:15) M.Bush right guard to SL 32 for 1 yard (Q.Mikell).,3,0,2012
20120923_STL@CHI,1,47,33,CHI,STL,3,1,32,(2:33) C.Williams reported in as eligible.  M.Bush left guard to SL 32 for no gain (J.Cudjo).,3,0,2012
20120923_STL@CHI,1,46,48,CHI,STL,4,1,32,(1:48) M.Bush right tackle to SL 30 for 2 yards (J.Laurinaitis).,3,0,2012
20120923_STL@CHI,1,46,6,CHI,STL,1,10,30,(1:06) K.Bell left end to SL 30 for no gain (E.Sims; J.Dunbar).,3,0,2012
20120923_STL@CHI,1,45,27,CHI,STL,2,10,30,(:27) (Shotgun) J.Cutler pass short left intended for B.Marshall INTERCEPTED by C.Finnegan at SL 22. C.Finnegan to CHI 45 for 33 yards (J.Cutler). FUMBLES (J.Cutler) RECOVERED by CHI-D.Hester at CHI 43. D.Hester to SL 26 for 31 yards (J.Laurinaitis). The Replay Assistant challenged the runner was down by contact ruling and the play was REVERSED. (Shotgun) J.Cutler pass short left intended for B.Marshall INTERCEPTED by C.Finnegan at SL 22. C.Finnegan to CHI 46 for 32 yards (J.Cutler).,3,0,2012
20120923_STL@CHI,1,45,16,STL,CHI,1,10,46,(:16) S.Bradford pass incomplete short right to C.Givens.,0,3,2012
20120923_STL@CHI,1,45,10,STL,CHI,2,10,46,(:10) (Shotgun) S.Bradford pass incomplete deep left to B.Gibson.,0,3,2012
20120923_STL@CHI,1,45,4,STL,CHI,3,10,46,(:04) (Shotgun) S.Bradford sacked at SL 44 for -10 yards (S.Paea).,0,3,2012
20120923_STL@CHI,2,45,0,STL,CHI,4,20,56,(15:00) (Punt formation) J.Hekker punts 56 yards to end zone Center-J.McQuaide Touchback.,0,3,2012
20120923_STL@CHI,2,44,51,CHI,STL,1,10,80,(14:51) M.Bush left end to CHI 21 for 1 yard (J.Dunbar).,3,0,2012
20120923_STL@CHI,2,44,14,CHI,STL,2,9,79,(14:14) (Shotgun) M.Bush left tackle to CHI 33 for 12 yards (Q.Mikell).,3,0,2012
20120923_STL@CHI,2,43,28,CHI,STL,1,10,67,(13:28) M.Bush left guard to CHI 29 for -4 yards (K.Heard).,3,0,2012
20120923_STL@CHI,2,42,49,CHI,STL,2,14,71,(12:49) (Shotgun) J.Cutler pass incomplete short middle to B.Marshall.,3,0,2012
20120923_STL@CHI,2,42,45,CHI,STL,3,14,71,(12:45) (Shotgun) J.Cutler pass short middle to E.Bennett to CHI 40 for 11 yards (J.Laurinaitis).,3,0,2012
20120923_STL@CHI,2,42,10,CHI,STL,4,3,60,(12:10) (Punt formation) A.Podlesh punts 46 yards to SL 14 Center-P.Mannelly. D.Amendola to SL 17 for 3 yards (C.Steltz).,3,0,2012
20120923_STL@CHI,2,41,59,STL,CHI,1,10,83,(11:59) D.Richardson left end to SL 29 for 12 yards (M.Wright).,0,3,2012
20120923_STL@CHI,2,41,19,STL,CHI,1,10,71,(11:19) D.Richardson right tackle to SL 30 for 1 yard (H.Melton).,0,3,2012
20120923_STL@CHI,2,40,39,STL,CHI,2,9,70,(10:39) S.Bradford sacked at SL 25 for -5 yards (I.Idonije).,0,3,2012
20120923_STL@CHI,2,39,44,STL,CHI,3,14,75,(9:44) (Shotgun) S.Bradford pass short right to D.Richardson to SL 29 for 4 yards (L.Briggs).,0,3,2012
20120923_STL@CHI,2,39,4,STL,CHI,4,10,71,(9:04) (Punt formation) J.Hekker punts 52 yards to CHI 19 Center-J.McQuaide out of bounds.,0,3,2012
20120923_STL@CHI,2,38,57,CHI,STL,1,10,81,(8:57) J.Cutler pass incomplete short left to E.Bennett.,3,0,2012
20120923_STL@CHI,2,38,54,CHI,STL,2,10,81,(8:54) (Shotgun) J.Cutler pass short left to A.Jeffery to CHI 29 for 10 yards (J.Jenkins).,3,0,2012
20120923_STL@CHI,2,38,9,CHI,STL,1,10,71,(8:09) K.Bell left tackle to CHI 29 for no gain (R.McIntosh).,3,0,2012
20120923_STL@CHI,2,37,28,CHI,STL,2,10,71,(7:28) (Shotgun) J.Cutler pass short left to K.Bell to CHI 40 for 11 yards (J.Jenkins).,3,0,2012
20120923_STL@CHI,2,36,49,CHI,STL,1,10,60,(6:49) PENALTY on CHI-C.Rachal False Start 5 yards enforced at CHI 40 - No Play.,3,0,2012
20120923_STL@CHI,2,36,31,CHI,STL,1,15,65,(6:31) K.Bell left tackle pushed ob at SL 47 for 18 yards (C.Dahl).,3,0,2012
20120923_STL@CHI,2,36,13,CHI,STL,1,10,47,(6:13) M.Bush left guard to SL 45 for 2 yards (J.Cudjo).,3,0,2012
20120923_STL@CHI,2,35,37,CHI,STL,2,8,45,(5:37) (Shotgun) J.Cutler pass short left to M.Bush to SL 45 for no gain (J.Jenkins).,3,0,2012
20120923_STL@CHI,2,34,58,CHI,STL,3,8,45,(4:58) (Shotgun) J.Cutler pass incomplete short right to B.Marshall [D.Stewart]. PENALTY on SL-D.Stewart Roughing the Passer 15 yards enforced at SL 45 - No Play.,3,0,2012
20120923_STL@CHI,2,34,54,CHI,STL,1,10,30,(4:54) J.Cutler pass short middle to B.Marshall to SL 17 for 13 yards (J.Dunbar).,3,0,2012
20120923_STL@CHI,2,34,14,CHI,STL,1,10,17,(4:14) C.Williams and C.Spencer reported in as eligible.  M.Bush right guard to SL 19 for -2 yards (W.Hayes).,3,0,2012
20120923_STL@CHI,2,33,28,CHI,STL,2,12,19,(3:28) M.Bush right end to SL 15 for 4 yards (J.Laurinaitis).,3,0,2012
20120923_STL@CHI,2,32,47,CHI,STL,3,8,15,(2:47) (Shotgun) J.Cutler pass short middle to B.Marshall to SL 3 for 12 yards (B.Fletcher).,3,0,2012
20120923_STL@CHI,2,32,0,CHI,STL,1,3,3,(2:00) M.Bush right end for 3 yards TOUCHDOWN.,3,0,2012
20120923_STL@CHI,2,32,0,CHI,STL,,,3,R.Gould extra point is GOOD Center-P.Mannelly Holder-A.Podlesh.,3,0,2012
20120923_STL@CHI,2,32,0,CHI,STL,,,3,R.Gould kicks 65 yards from CHI 35 to end zone Touchback.,10,0,2012
20120923_STL@CHI,2,31,56,STL,CHI,1,10,80,(1:56) (Shotgun) S.Bradford pass short left to S.Jackson to SL 25 for 5 yards (C.Tillman) [A.Okoye].,0,10,2012
20120923_STL@CHI,2,31,32,STL,CHI,2,5,75,(1:32) (No Huddle Shotgun) S.Bradford pass short right to S.Smith to SL 40 for 15 yards (T.Jennings).,0,10,2012
20120923_STL@CHI,2,31,11,STL,CHI,1,10,60,(1:11) (No Huddle Shotgun) S.Bradford pass incomplete short right to L.Kendricks (L.Briggs).,0,10,2012
20120923_STL@CHI,2,31,7,STL,CHI,2,10,60,(1:07) (Shotgun) S.Bradford scrambles right end pushed ob at 50 for 10 yards (C.Tillman).,0,10,2012
20120923_STL@CHI,2,31,1,STL,CHI,1,10,50,(1:01) (Shotgun) S.Bradford pass incomplete short middle to D.Amendola.,0,10,2012
20120923_STL@CHI,2,30,56,STL,CHI,2,10,50,(:56) (Shotgun) S.Jackson right guard to CHI 47 for 3 yards (I.Idonije).,0,10,2012
20120923_STL@CHI,2,30,51,STL,CHI,3,7,47,(:51) (Shotgun) S.Bradford pass short middle to D.Amendola to CHI 37 for 10 yards (L.Briggs).,0,10,2012
20120923_STL@CHI,2,30,37,STL,CHI,1,10,37,(:37) S.Bradford spiked the ball to stop the clock.,0,10,2012
20120923_STL@CHI,2,30,36,STL,CHI,2,10,37,(:36) (Shotgun) S.Bradford pass incomplete short right to S.Smith.,0,10,2012
20120923_STL@CHI,2,30,32,STL,CHI,3,10,37,(:32) (Shotgun) S.Bradford pass incomplete short right to B.Gibson.,0,10,2012
20120923_STL@CHI,2,30,27,STL,CHI,4,10,37,(:27) (Field Goal formation) G.Zuerlein 56 yard field goal is GOOD Center-J.McQuaide Holder-J.Hekker.,0,10,2012
20120923_STL@CHI,2,30,27,STL,CHI,,,37,G.Zuerlein kicks 69 yards from SL 35 to CHI -4. D.Hester to CHI 33 for 37 yards (Q.Mikell).,3,10,2012
20120923_STL@CHI,2,30,16,CHI,STL,1,10,67,(:16) A.Allen right guard to CHI 35 for 2 yards (J.Laurinaitis).,10,3,2012
20120923_STL@CHI,3,30,0,CHI,STL,,,67,R.Gould kicks 71 yards from CHI 35 to SL -6. I.Pead to SL 18 for 24 yards (J.Thomas).,10,3,2012
20120923_STL@CHI,3,29,56,STL,CHI,1,10,82,(14:56) S.Bradford pass incomplete short left to D.Amendola.,3,10,2012
20120923_STL@CHI,3,29,52,STL,CHI,2,10,82,(14:52) (Shotgun) S.Bradford pass deep middle to D.Amendola to SL 48 for 30 yards (C.Conte).,3,10,2012
20120923_STL@CHI,3,29,24,STL,CHI,1,10,52,(14:24) S.Jackson left guard to CHI 49 for 3 yards (I.Idonije).,3,10,2012
20120923_STL@CHI,3,28,35,STL,CHI,2,7,49,(13:35) PENALTY on SL-L.Kendricks False Start 5 yards enforced at CHI 49 - No Play.,3,10,2012
20120923_STL@CHI,3,28,10,STL,CHI,2,12,54,(13:10) T.Nsekhe reported in as eligible.  S.Bradford pass short left to B.Gibson to CHI 43 for 11 yards (C.Tillman).,3,10,2012
20120923_STL@CHI,3,27,30,STL,CHI,3,1,43,(12:30) S.Bradford pass incomplete short right to C.Givens.,3,10,2012
20120923_STL@CHI,3,27,25,STL,CHI,4,1,43,(12:25) S.Bradford pass incomplete short left to B.Gibson (T.Jennings).,3,10,2012
20120923_STL@CHI,3,27,23,CHI,STL,1,10,57,(12:23) J.Cutler pass incomplete short left to B.Marshall.,10,3,2012
20120923_STL@CHI,3,27,18,CHI,STL,2,10,57,(12:18) M.Bush right guard to CHI 45 for 2 yards (R.McIntosh; J.Dunbar).,10,3,2012
20120923_STL@CHI,3,26,32,CHI,STL,3,8,55,(11:32) (Shotgun) J.Cutler sacked at CHI 35 for -10 yards (C.Long).,10,3,2012
20120923_STL@CHI,3,26,14,CHI,STL,4,18,65,(11:14) (Punt formation) A.Podlesh punts 32 yards to SL 33 Center-P.Mannelly out of bounds.,10,3,2012
20120923_STL@CHI,3,26,9,STL,CHI,1,10,67,(11:09) S.Jackson left tackle to SL 36 for 3 yards (S.Paea; B.Urlacher).,3,10,2012
20120923_STL@CHI,3,25,38,STL,CHI,2,7,64,(10:38) S.Jackson right tackle to SL 35 for -1 yards (B.Urlacher).,3,10,2012
20120923_STL@CHI,3,24,53,STL,CHI,3,8,65,(9:53) (Shotgun) S.Bradford pass short right to C.Givens to SL 44 for 9 yards (M.Wright).,3,10,2012
20120923_STL@CHI,3,24,19,STL,CHI,1,10,56,(9:19) (No Huddle) S.Jackson left end to CHI 43 for 13 yards (C.Conte).,3,10,2012
20120923_STL@CHI,3,23,40,STL,CHI,1,10,43,(8:40) (No Huddle) S.Jackson right end to CHI 41 for 2 yards (B.Urlacher).,3,10,2012
20120923_STL@CHI,3,22,58,STL,CHI,2,8,41,(7:58) S.Bradford pass short right to M.Mulligan to CHI 29 for 12 yards (C.Conte).,3,10,2012
20120923_STL@CHI,3,22,12,STL,CHI,1,10,29,(7:12) (No Huddle) S.Bradford pass incomplete short left to D.Amendola.,3,10,2012
20120923_STL@CHI,3,22,9,STL,CHI,2,10,29,(7:09) (Shotgun) S.Bradford pass short right to D.Amendola to CHI 28 for 1 yard (D.Moore).,3,10,2012
20120923_STL@CHI,3,21,24,STL,CHI,3,9,28,(6:24) (No Huddle Shotgun) S.Bradford pass incomplete short middle to L.Kendricks (B.Urlacher).,3,10,2012
20120923_STL@CHI,3,21,19,STL,CHI,4,9,28,(6:19) (Field Goal formation) G.Zuerlein 46 yard field goal is GOOD Center-J.McQuaide Holder-J.Hekker.,3,10,2012
20120923_STL@CHI,3,21,19,STL,CHI,,,28,G.Zuerlein kicks 60 yards from SL 35 to CHI 5. D.Hester to CHI 23 for 18 yards (J.Hull; R.McLeod).,6,10,2012
20120923_STL@CHI,3,21,8,CHI,STL,1,10,77,(6:08) M.Bush right guard to CHI 24 for 1 yard (R.McIntosh).,10,6,2012
20120923_STL@CHI,3,20,27,CHI,STL,2,9,76,(5:27) M.Bush left end to CHI 25 for 1 yard (W.Hayes).,10,6,2012
20120923_STL@CHI,3,19,46,CHI,STL,3,8,75,(4:46) (Shotgun) J.Cutler pass incomplete deep left to B.Marshall.,10,6,2012
20120923_STL@CHI,3,19,41,CHI,STL,4,8,75,(4:41) (Punt formation) A.Podlesh punts 55 yards to SL 20 Center-P.Mannelly. D.Amendola to SL 37 for 17 yards (C.Steltz; P.Mannelly).,10,6,2012
20120923_STL@CHI,3,19,27,STL,CHI,1,10,63,(4:27) S.Bradford sacked at SL 28 for -9 yards (N.Roach).,6,10,2012
20120923_STL@CHI,3,18,54,STL,CHI,2,19,72,(3:54) (Shotgun) PENALTY on SL-D.Amendola False Start 5 yards enforced at SL 28 - No Play.,6,10,2012
20120923_STL@CHI,3,18,27,STL,CHI,2,24,77,(3:27) (Shotgun) S.Bradford pass short right to C.Givens to SL 23 for no gain (D.Moore).,6,10,2012
20120923_STL@CHI,3,17,42,STL,CHI,3,24,77,(2:42) (Shotgun) D.Richardson right tackle to SL 27 for 4 yards (L.Briggs). PENALTY on CHI-J.Peppers Personal Foul 15 yards enforced at SL 27.,6,10,2012
20120923_STL@CHI,3,17,17,STL,CHI,1,10,58,(2:17) S.Jackson left end to SL 45 for 3 yards (L.Briggs).,6,10,2012
20120923_STL@CHI,3,16,42,STL,CHI,2,7,55,(1:42) D.Richardson left end to SL 44 for -1 yards (L.Briggs).,6,10,2012
20120923_STL@CHI,3,15,56,STL,CHI,3,8,56,(:56) (Shotgun) S.Bradford sacked at SL 37 for -7 yards (sack split by J.Peppers and I.Idonije).,6,10,2012
20120923_STL@CHI,3,15,36,STL,CHI,4,15,63,(:36) (Punt formation) J.Hekker punts 38 yards to CHI 25 Center-J.McQuaide out of bounds.,6,10,2012
20120923_STL@CHI,3,15,29,CHI,STL,1,10,75,(:29) J.Cutler pass short right to A.Jeffery to CHI 35 for 10 yards (J.Dunbar).,10,6,2012
20120923_STL@CHI,4,15,0,CHI,STL,1,10,65,(15:00) J.Cutler pass short left to A.Jeffery to CHI 45 for 10 yards (J.Jenkins; Q.Mikell).,10,6,2012
20120923_STL@CHI,4,14,26,CHI,STL,1,10,55,(14:26) K.Bell right guard to CHI 45 for no gain (Q.Mikell).,10,6,2012
20120923_STL@CHI,4,13,45,CHI,STL,2,10,55,(13:45) (Shotgun) J.Cutler pass incomplete short middle to E.Bennett.,10,6,2012
20120923_STL@CHI,4,13,42,CHI,STL,3,10,55,(13:42) (Shotgun) J.Cutler pass short left to K.Davis to SL 43 for 12 yards (J.Laurinaitis).,10,6,2012
20120923_STL@CHI,4,13,9,CHI,STL,1,10,43,(13:09) J.Cutler pass short right to A.Jeffery to SL 35 for 8 yards (C.Finnegan; Q.Mikell).,10,6,2012
20120923_STL@CHI,4,12,26,CHI,STL,2,2,35,(12:26) J.Cutler pass short right to K.Adams pushed ob at SL 28 for 7 yards (R.McIntosh).,10,6,2012
20120923_STL@CHI,4,12,6,CHI,STL,1,10,28,(12:06) K.Bell right tackle to SL 27 for 1 yard (J.Laurinaitis).,10,6,2012
20120923_STL@CHI,4,11,22,CHI,STL,2,9,27,(11:22) J.Cutler scrambles right guard to SL 6 for 21 yards (C.Dahl).,10,6,2012
20120923_STL@CHI,4,10,40,CHI,STL,1,6,6,(10:40) M.Bush left guard to SL 4 for 2 yards (Q.Mikell).,10,6,2012
20120923_STL@CHI,4,9,58,CHI,STL,2,4,4,(9:58) J.Cutler pass incomplete short right to D.Hester.,10,6,2012
20120923_STL@CHI,4,9,54,CHI,STL,3,4,4,(9:54) (Shotgun) J.Cutler pass incomplete short left to B.Marshall (B.Fletcher) [W.Hayes].,10,6,2012
20120923_STL@CHI,4,9,49,CHI,STL,4,4,4,(9:49) (Field Goal formation) R.Gould 22 yard field goal is GOOD Center-P.Mannelly Holder-A.Podlesh.,10,6,2012
20120923_STL@CHI,4,9,49,CHI,STL,,,4,R.Gould kicks 65 yards from CHI 35 to end zone Touchback.,13,6,2012
20120923_STL@CHI,4,9,45,STL,CHI,1,10,80,(9:45) S.Bradford pass incomplete short left to L.Kendricks.,6,13,2012
20120923_STL@CHI,4,9,41,STL,CHI,2,10,80,(9:41) (Shotgun) S.Bradford pass short right to D.Amendola to SL 39 for 19 yards (D.Moore). Penalty on CHI-C.Wootton Defensive Offside declined.,6,13,2012
20120923_STL@CHI,4,9,22,STL,CHI,1,10,61,(9:22) S.Bradford pass incomplete short middle to L.Kendricks [I.Idonije].,6,13,2012
20120923_STL@CHI,4,9,17,STL,CHI,2,10,61,(9:17) S.Bradford pass short left intended for D.Amendola INTERCEPTED by M.Wright (T.Jennings) at SL 45. M.Wright for 45 yards TOUCHDOWN.,6,13,2012
20120923_STL@CHI,4,9,17,CHI,STL,,,61,R.Gould extra point is GOOD Center-P.Mannelly Holder-A.Podlesh.,13,6,2012
20120923_STL@CHI,4,9,17,CHI,STL,,,61,R.Gould kicks 65 yards from CHI 35 to end zone Touchback.,20,6,2012
20120923_STL@CHI,4,9,6,STL,CHI,1,10,80,(9:06) S.Bradford pass short left to S.Jackson to SL 20 for no gain (A.Okoye).,6,20,2012
20120923_STL@CHI,4,8,26,STL,CHI,2,10,80,(8:26) (No Huddle Shotgun) S.Bradford pass short right to L.Kendricks to SL 28 for 8 yards (N.Roach).,6,20,2012
