Country,City,AccentCity,Region,Population,Latitude,Longitude
ng,itama,Itama,41,,7.5701,7.3328
cn,qiaozhi fenchang qidui,Qiaozhi Fenchang Qidui,31,,19.528115,109.499229
ir,deh mianeh,Deh Mianeh,09,,34.173,49.0494
ru,lipovets,Lipovets,57,,52.516667,45.966667
zm,nkula,Nkula,07,,-10.6333333,31.9333333
id,sapatan,Sapatan,07,,-7.781944,111.164167
do,la lomota,La Lomota,25,,19.6333333,-70.8666667
tr,sarincak,Sarincak,21,,38.116667,39.616667
in,hardeoganj,Hardeoganj,36,,27.0996,79.8903
lt,gudakiemis,Gudakiemis,56,,54.2,24.2333333
af,musa khel,Musa Khel,35,,34.67918,70.173767
lk,okewelagoda,Okewelagoda,34,,6.1,80.7166667
ye,al ghajjar,Al Ghajjar,15,,16.9166667,43.35
bd,sarsa,Sarsa,82,,22.8166667,89.15
mm,tharapon,Tharapon,12,,12.1666667,98.8666667
et,funyan bira,Funyan Bira,51,,9.4025,42.3175
af,zhir kariz,Zhir Kariz,28,,31.92235,67.53989
id,budalang,Budalang,08,,-7.073,111.9482
ir,khairabad,Khairabad,29,,29.4312,55.2999
pk,akbar khelanwala,Akbar Khelanwala,04,,32.5819,71.745019
ee,mekhikorm,Mekhikorm,18,,58.2327778,27.4725
us,fontana,Fontana,WI,,42.5513889,-88.5750000
fr,riol,Riol,98,,45.393662,3.4634
mm,mayanchaung,Mayanchaung,12,,12.0,98.8333333
bg,gusanci,Gusanci,33,,43.2961111,23.2425
bd,dingamanik,Dingamanik,84,,22.7166667,90.45
ua,akkodzha,AkKodzha,11,,45.508094,33.084021
cn,houzhuang,Houzhuang,01,,31.65,118.058333
fr,forges-les-eaux,Forges-les-Eaux,A7,,49.613911,1.544488
mz,chicopa,Chicopa,03,,-23.2294444,35.1319444
ng,bosheri,Bosheri,27,,11.502162,14.085815
et,k'ilenti,K'ilenti,46,,11.733333,39.85
pl,lipnica,Lipnica,74,,51.91953,18.843998
br,bairro do feixe,Bairro do Feixe,18,,-24.677873,-48.591815
ve,los pocitos,Los Pocitos,15,,10.3833333,-67.08
ng,itobalogo iju,Itobalogo Iju,32,,7.65,3.333333
id,cikancra,Cikancra,33,,-6.6626,106.3703
kr,talbakkol,Talbakkol,17,,36.1249,127.37
af,za`farani,Za`farani,10,,32.064406,64.828303
se,lindo,Lindö,28,,58.8,11.15
id,telokbore,Telokbore,17,,-8.3272,116.2042
ru,modut,Modut,63,,59.333333,126.866667
th,ban mae sai na lao,Ban Mae Sai Na Lao,02,,19.134139,99.212528
kr,chilseonggol,Chilseonggol,13,,37.443056,127.596389
hu,ujfalu,Újfalu,21,,46.733333,18.966667
zr,malembe,Malembe,01,,-4.2833333,20.25
ir,moghan,Moghan,42,,36.795835,59.035437
eg,nazlet qulusna,Nazlet Qulûsna,10,,28.3638889,30.7583333
ru,baklanovo,Baklanovo,37,,58.5036,42.2518
id,tjikantjah-koelon,Tjikantjah-koelon,30,,-7.2917,108.4604
bd,gabar boali,Gabar Boali,81,,24.6833333,90.5666667
cu,san miguel,San Miguel,12,,21.05,-76.0833333
af,divalqowl,Divalqowl,27,,34.402222,67.884444
be,preshoek,Preshoek,09,,50.783333,3.2
ma,talahast,Talahast,47,,31.596269,-7.462822
ru,demkino,Demkino,21,,57.183333,42.75
jm,beecher town,Beecher Town,09,,18.3666667,-77.1166667
pk,zakaria,Zakaria,02,,30.930569,67.454984
cu,las menendez,Las Menendez,03,,23.0719444,-80.8033333
gb,south hanningfield,South Hanningfield,E4,,51.633333,.516667
ao,caundi,Caundi,08,,-12.033333,15.883333
cn,changtanchieh,Changtanchieh,16,,24.583333,110.716667
sk,cabaj-capor,Cabaj-Capor,04,,48.25,18.0333333
ma,ait moussi,Aït Moussi,47,,30.81,-9.08
id,pataonan tengah,Pataonan Tengah,08,,-7.0707,112.6905
fr,serreslous-et-arribans,Serreslous-et-Arribans,97,,43.66417,-.645479
my,kampong tembangbang,Kampong Tembangbang,11,,1.35,110.3
by,matrenki,Matrënki,02,,51.9833333,29.2333333
id,umbulantepo,Umbulantepo,15,,-5.0551,104.9114
kr,kumamidong,Kumamidong,03,,35.840927,127.141864
mm,kywegan,Kywegan,07,,19.95,95.4833333
at,lackendorf,Lackendorf,01,,47.583333,16.5
ve,el milagro,El Milagro,14,,9.1055556,-70.9536111
id,indra kasih,Indra Kasih,26,,3.6241,98.7016
sn,keur birame baye,Keur Birame Baye,04,,15.9,-16.2333333
fr,commequiers,Commequiers,B5,,46.760487,-1.839008
pk,dheri langhal,Dheri Langhal,04,,33.70181,72.329668
cn,gaoshipo,Gaoshipo,12,,31.815981,112.505075
iq,zabtiya,Zabtiya,10,,33.7361111,44.5461111
af,chahardehi,Chahardehi,27,,33.890278,68.630278
ng,tabakaina,Tabakaina,40,,12.816667,4.5
de,koppel,Koppel,07,,52.316667,8.983333
ru,semigorskiy,Semigorskiy,38,,44.895526,37.608333
us,hillman,Hillman,MN,,46.0041667,-93.8936111
tw,haifengliao,Haifengliao,04,,22.5166667,120.6
cd,zambasende,Zambasende,00,,3.7,25.766667
ru,dolgoprodnyy,Dolgoprodnyy,47,,55.904114,37.560643
ir,`aleman,`Aleman,08,,37.315692,49.586227
ro,julves,Julves,36,,45.548889,20.984444
mx,ciudad de leon,Ciudad de León,11,,21.116667,-101.666667
es,aldaca,Aldaca,59,,43.266667,-2.6
kz,tere-akkanskiy,Tere-Akkanskiy,03,,50.833333,67.733333
vn,buon ma nhang,Buon Ma Nhang,07,,12.75,108.716667
rs,kovacevci,Kovacevci,00,,42.363056,22.075833
sv,plan del hoyo,Plan del Hoyo,11,,14.2833333,-89.3833333
id,lupoyo 2,Lupoyo 2,34,,.5928,123.0154
at,rohrbach am rosenberg,Rohrbach am Rosenberg,06,,46.783333,15.7
lt,vimbory,Vimbory,57,,55.1166667,23.8833333
cn,shigai,Shigai,02,,30.035393,120.189562
tz,dodoma,Dodoma,14,,-10.6333333,35.8166667
id,maneikun,Maneikun,18,,-9.077222,125.026111
pl,krusza duchowna,Krusza Duchowna,73,,52.732762,18.238663
do,batey pepillo,Batey Pepillo,24,,18.5666667,-69.1833333
gb,asheldham,Asheldham,E4,,51.666667,.85
om,khawr hulw,Khawr Hulw,02,,24.3063889,56.7902778
kp,somanmal,Somanmal,15,,39.4666667,126.6333333
ph,pinelands,Pinelands,47,,15.6266,121.0621
jp,mitake-cho,Mitake-cho,09,,35.416667,137.133333
id,cidadap 1,Cidadap 1,30,,-6.489444,107.7575
tr,keferhuvar,Keferhuvar,72,,37.417014,41.293008
fr,lavaudieu,Lavaudieu,98,,45.262365,3.454627
cd,yaota,Yaota,09,,1.316667,23.733333
fr,orincles,Orincles,B3,,43.128288,.039007
by,bolshiye suravni,Bolshiye Suravni,07,,55.5333333,29.5833333
mx,tlamamala,Tlamamala,13,,20.966667,-98.533333
hr,draga val santamarina,Draga Val Santamarina,12,,45.2377778,14.2522222
za,yuleton,Yuleton,03,,-29.448124,26.739911
rs,dramlici,Dramlici,00,,43.755833,20.228056
lv,myza ledurga,Myza Ledurga,18,,57.32,24.7391667
ir,tudeh zan,Tudeh Zan,23,,33.9625,48.5963
pl,stawiszyn,Stawiszyn,78,,51.600744,20.923994
fr,boinville,Boinville,B2,,49.185149,5.671871
mm,kawparan,Kawparan,13,,16.2180556,97.6744444
ua,kalinine,Kalinine,11,,45.595213,34.220302
no,bjerkreim,Bjerkreim,14,,58.6,6.116667
cn,daheizhuangke,Daheizhuangke,19,,40.450683,120.445793
lt,petrasiunai,Petrasiunai,60,,55.2,24.3
ph,danauan,Danauan,06,,10.4834,121.9764
ru,krasnyy nelkhay,Krasnyy Nelkhay,20,,53.3586,103.1275
ru,petrukhino,Petrukhino,47,,54.991453,37.56453
ht,nan digo,Nan Digo,03,,19.8666667,-73.2666667
ua,velikaya olshanitsa,Velikaya Olshanitsa,15,,49.806878,24.658947
cn,tungtapu,Tungtapu,24,,37.207222,112.121389
ru,pokrovkso,Pokrovkso,85,,59.616811,41.152647
cu,san antonio rio blanco,San Antonio Río Blanco,11,,23.0766667,-81.9619444
bj,tannou,Tannou,12,,7.0333333,1.7166667
ph,mapagon,Mapagon,33,,14.216667,121.133333
mz,nhamassongue,Nhamassongue,10,,-16.7822222,33.5544444
us,henderson,Henderson,MT,,47.3583333,-115.3088889
vn,na kouan,Na Kouan,02,,22.383333,105.916667
us,kerby hill,Kerby Hill,MD,,38.7802778,-77.0025000
gr,vlakhiotika,Vlakhiótika,42,,36.8666667,22.7
gr,charakas,Chárakas,45,,35.0166667,25.1166667
tr,gullu,Güllü,64,,38.269722,29.108056
de,oedt,Oedt,07,,51.316667,6.366667
om,jibal,Jibal,05,,22.0833333,56.0
fr,grand aslon,Grand Aslon,A3,,46.756344,1.120763
us,little falls,Little Falls,MN,,45.9763889,-94.3622222
pk,haji mewo jamali,Haji Mewo Jamali,05,,24.808333,69.058333
na,ombora,Ombora,39,,-19.6,18.75
gr,metokhion,Metókhion,38,,38.1333333,21.4
ma,douar oulad el mesria,Douar Oulad el Mesria,47,,31.553309,-9.40982
cn,liuxiang,Liuxiang,30,,22.306256,113.277535
us,mill road park,Mill Road Park,VA,,37.3038889,-80.0302778
be,vremde,Vremde,01,,51.183333,4.516667
af,ebrahimkheyl-e `olya,Ebrahimkheyl-e `Olya,28,,32.45864,67.526024
kp,kochan,Kochan,17,,41.0927778,129.3838889
cn,shangzheyuan,Shangzheyuan,11,,26.006667,111.394167
ru,zverevo,Zverevo,88,,57.7257,38.6648
ao,satchicumbo,Satchicumbo,18,,-9.489604,20.523908
cn,tunglao,Tunglao,16,,23.767778,107.420278
pl,swelice,Swelice,78,,52.797631,21.033185
pk,korite,Korite,07,,35.552198,75.55642
ru,ravno,Ravno,52,,58.788611,33.555
mz,chitima,Chitima,01,,-12.9225,39.1886111
cn,zhangling,Zhangling,07,,27.075724,119.039941
cz,konopiste,Konopiste,88,,49.766667,14.666667
id,djamburkeutapan,Djamburkeutapan,01,,4.2882,96.5691
ma,taguengout,Taguengout,55,,30.671508,-7.069901
za,mentzburg,Mentzburg,03,,-29.95,26.766667
ru,pashozero,Pashozero,42,,60.03177,34.616987
id,lemahneundeut,Lemahneundeut,30,,-6.826944,106.826389
rs,hanfhausen,Hanfhausen,00,,45.506667,19.261111
fr,crosciano,Crosciano,A5,,42.814931,9.467945
pk,isro,Isro,04,,31.133333,72.9
gr,liangaiika,Liangaíika,31,,38.6666667,21.4333333
id,tjikandang,Tjikandang,30,,-6.366389,106.602778
ci,bahe,Bahé,84,,6.670734,-7.342647
cm,nkolasok,Nkolasok,14,,3.1333333,11.7333333
ba,bukvik gornji,Bukvik Gornji,BD,,44.8191667,18.6513889
af,oruzgan,Oruzgan,39,,32.927751,66.632534
do,los pinalitos,Los Pinalitos,23,,19.0333333,-71.3
us,linkhorn,Linkhorn,VA,,36.8613889,-76.0238889
no,trovag,Trovåg,15,,61,4.716667
mm,kayinmasan,Kayinmasan,07,,19.45,95.7
nl,rotterdam alexanderpolder,Rotterdam Alexanderpolder,11,,51.916667,4.483333
kp,sangdong,Sangdong,11,,39.6438889,125.1625
ru,ust-kachka,Ust-Kachka,90,3991,58.005979,55.672474
cn,gaolin,Gaolin,16,,22.201667,109.319722
do,el botado,El Botado,02,,18.5666667,-71.4166667
mx,penas prietas,Peñas Prietas,06,,26.833333,-106.3
gn,kossoko koungone,Kossoko Koungoné,26,,11.0166667,-9.7
ru,nukhu-nur,Nukhu-Nur,20,,53.153056,105.336667
ru,maslenki,Maslënki,33,,58.502234,47.493808
zr,kidiomfa,Kidiomfa,02,,-5.35,19.1166667
de,willmanns,Willmanns,15,,50.783333,10.066667
bg,sredna makhala,Sredna Makhala,39,,42.85,27.3166667
ir,mobarak hoseyn,Mobarak Hoseyn,11,,28.7005,55.8858
se,norrhult,Norrhult,09,,57.533333,15.866667
gr,vourlokhorion,Vourlokhórion,22,,39.8358333,21.6091667
mx,el consuelo,El Consuelo,10,,25.716667,-103.466667
vn,plei gong prompt,Plei Gong Prompt,10,,13.7,107.783333
md,nicolaevca,Nicolaevca,79,,46.390556,28.254444
nl,nagele,Nagele,16,,52.645669,5.725666
bt,namtir,Namtir,21,,27.3333333,90.4
kr,anhwaekkol,Anhwaekkol,14,,36.8278,129.0239
us,virginia,Virginia,ID,,42.4941667,-112.1647222
id,cipateungteung dua,Cipateungteung Dua,30,,-6.983333,107.175
in,vanivilasa mohalla,Vanivilasa Mohalla,19,,12.316667,76.633333
id,simpurtegal,Simpurtegal,30,,-6.36,107.095556
ye,ad dirah,Ad Dirah,04,,16.0813889,49.1222222
pl,jozwin,Jozwin,86,,52.338473,18.226195
us,montgomery hills,Montgomery Hills,MD,,39.0105556,-77.0480556
zm,siabuleni,Siabuleni,04,,-17.1,27.5
mx,san jeronimo tecuanipen,San Jeronimo Tecuanipen,21,,19.016667,-98.4
hu,olchvarytag,Olchvárytag,18,,47.783333,21.616667
tj,farkingy,Farkingy,01,,38.6936111,70.7283333
mx,san roque,San Roque,05,,14.9,-92.316667
id,karre,Karre,38,,-2.579,120.3487
ng,igboefon,Igboefon,05,,6.433333,3.5
gt,santo domingo,Santo Domingo,10,,14.6,-89.883333
cd,tala-ejiba,Tala-Ejiba,04,,-6.4,24.583333
ua,"dem""yaniv","Dem""yaniv",06,,49.240177,24.630841
bd,hesamaddipur,Hesamaddipur,84,,22.65,90.2666667
pt,montes da formoselha,Montes da Formoselha,07,,40.180527,-8.615523
kp,songwangni,Songwangni,12,,39.1819444,125.9408333
cn,kuankoutsun,Kuankoutsun,24,,36.45,111.766667
vn,bai khe,Bãi Khê,86,,21.425186,105.274086
ru,bolshoy bereznik,Bolshoy Bereznik,90,,56.492769,56.045085
mu,cazela,Cazela,12,,-20.2947222,57.3947222
mg,amparihibe,Amparihibe,05,,-18.1,45.9833333
us,wilmot,Wilmot,OH,,40.6558333,-81.6322222
py,colonia bella vista,Colonia Bella Vista,11,,-27.05,-55.55
tw,sungpu,Sungpu,04,,22.6666667,120.3666667
cn,huachuan,Huachuan,02,,28.915183,119.957022
kp,chukpori,Chukpori,01,,40.8533333,126.4252778
fo,ejde,Ejde,00,,62.3,-7.0833333
br,sitio terezinha da s. pinto,Sítio Terezinha da S. Pinto,18,,-25.7452,-49.8661
id,ciwedus,Ciwedus,33,,-6.0354,106.0408
ir,ja`farabad,Ja`farabad,01,,37.0484,46.1064
ng,ikot esenam,Ikot Esenam,21,,4.682425,7.630911
cn,nanshancheng,Nanshancheng,19,,42.108611,125.271389
gn,kendemele,Kendémélé,09,,9.1166667,-10.5833333
tz,nambunga,Nambunga,11,,-10.8666667,39.2666667
af,laskarikel,Laskarikel,17,,34.1575,69.088889
cn,lungchingkuan,Lungchingkuan,01,,30.9,116.65
tr,yaylakent,Yaylakent,60,,40.128524,36.067869
ye,al huwaymi,Al Huwaymi,06,,13.3769444,44.4783333
tr,esenler,Esenler,14,,40.675973,31.459128
hu,keszthelyi,Keszthelyi,24,,46.768121,17.24317
ao,carila,Carila,12,,-9.171627,17.286963
ar,ucacha,Ucacha,05,,-33.032034,-63.506658
cn,gongyichang,Gongyichang,32,,30.233692,103.602284
my,kisap,Kisap,02,,6.366498,99.866629
id,elosan,Elosan,08,,-8.0698,113.3079
fi,kallio,Kallio,08,,64.016667,25.233333
in,hirangaon,Hirangaon,35,,22.75,76.966667
au,tunstall,Tunstall,07,,-37.816667,145.183333
ir,hasanabad,Hasanabad,23,,33.3728,48.5995
ph,cawayan bugtong,Cawayan Bugtong,47,3605,15.6348,120.7944
rs,dobanovcze,Dobanovcze,00,,44.826944,20.225556
cn,anfeng xiang,Anfeng Xiang,11,,29.417733,112.066529
sn,keur samba amar,Keur Samba Amar,10,,13.75,-16.1333333
fr,jou,Jou,98,,44.937999,2.665244
kr,mosanni,Mosanni,16,,34.636667,126.935556
my,kampong bukit tok ak,Kampong Bukit Tok Ak,13,,5.466667,102.85
sa,rawdat ar rubay`i,Rawdat ar Rubay`i,08,,26.376426,44.236355
lr,bawoima,Bawoima,12,,6.9308333,-11.3008333
ve,san timoteo,San Timoteo,23,,9.7833333,-71.0666667
ua,zubhov,Zubhov,15,,50.395938,24.395437
ar,ingeniero maschwitz,Ingeniero Maschwitz,01,,-34.388388,-58.737615
de,grosssedlitz,Großsedlitz,13,,50.966667,13.883333
sv,callejon,Callejon,10,,13.75,-89.1833333
my,kampung parit sungai haji mohamad,Kampung Parit Sungai Haji Mohamad,07,,3.8913,100.7734
cn,xidongbu,Xidongbu,15,,38.869167,100.180556
zm,kavinga,Kavinga,07,,-11.1833333,30.7833333
cm,gelao,Gelao,12,,12.3,14.6
ro,izvoru muntelui,Izvoru Muntelui,28,,46.933333,26.083333
cn,xuantianguan,Xuantianguan,32,,31.275079,107.572267
kr,puksong,Puksong,14,,36.2046,128.2123
de,winterberg,Winterberg,07,14603,51.2,8.533333
tr,kocapinar,Kocapinar,73,,38.021848,35.087518
ir,berkeh-ye soflin,Berkeh-ye Soflin,11,,26.7589,55.2173
zr,ligasa-mangala,Ligasa-Mangala,09,,0.9166667,23.8833333
af,kar'yayi-zafdzhoy,Kar'yayi-Zafdzhoy,39,,32.866754,66.976755
de,waldkonigen,Waldkönigen,08,,50.233333,6.8
cn,shangtungtsun,Shangtungtsun,24,,35.866667,111.819722
lt,kovarsko,Kovarsko,60,,55.4333333,24.9166667
us,lakeline,Lakeline,OH,,41.6594444,-81.4544444
et,lay amba,Lay Amba,46,,12.05,39.2
vn,xom phu xuan,Xóm Phu Xuan,20,,10.705833,106.726111
cn,xiawangjiagou,Xiawangjiagou,32,,31.3866,107.138191
mm,yankok,Yankok,05,,16.6,98.2333333
be,morcelle,Morcelle,03,,50.7,3.683333
my,kampong parit ten,Kampong Parit Ten,12,,3.7342,101.035
sb,koseranga,Koseranga,08,,-9.6333333,159.65
hu,komloska,Komlóska,04,,48.333333,21.466667
pk,bindi taj muhammad,Bindi Taj Muhammad,05,,27.821184,68.941537
mx,tlalaje,Tlalaje,20,,16.166667,-95.65
pe,tunaspampa,Tunaspampa,06,,-6.5311111,-79.0905556
ph,santa isabel,Santa Isabel,F7,,14.0888,121.3517
za,sehlakwane,Sehlakwane,07,,-25.145118,29.763652
lk,tunguchenai,Tunguchenai,32,,7.9166667,79.8
cn,datangan,Datangan,07,,27.407778,118.611111
ci,adikokoi,Adikokoi,74,,6.633312,-3.711935
cn,chidiao,Chidiao,26,,34.239836,109.429315
ir,kalateh-ye uruj,Kalateh-ye Uruj,42,,36.0118,59.1935
in,pallappatti,Pallappatti,25,,10.7,77.883333
ir,delamarz,Delamarz,16,,35.117,46.4839
zr,tshemanfuna,Tshemanfuna,06,,-3.2333333,16.35
nl,faan,Faan,04,,53.232098,6.372015
ne,gaguere,Gaguéré,03,,11.8833333,3.6
ir,kharestan,Kharestan,05,,31.022285,50.015134
hu,nemestordemic,Nemestördemic,23,,46.810685,17.474272
tg,djoundou yondo,Djoundou Yondo,02,,6.2833333,1.6833333
sd,kab al mara,Kab al Mara,30,,18.55,33.6833333
af,uzda psa,Uzda Psa,36,,33.375401,69.301338
kz,zhaskayrat,Zhaskayrat,06,,47.766667,47.710278
mx,la majada,La Majada,14,,20.416667,-104.683333
cn,donglian,Donglian,32,,29.526615,104.842335
vn,lang phong,Lãng Phong,14,,20.316667,105.75
ru,martyshenskiy,Martyshenskiy,65,,53.597212,50.580688
cn,yeyang,Yeyang,07,,26.079167,119.010556
cn,yuhugoumen,Yuhugoumen,26,,34.103953,107.295823
cn,zhaigongpingjiao,Zhaigongpingjiao,11,,25.306389,111.974167
pg,wayamke,Wayamke,06,,-8.5166667,141.1
cn,shuangluo,Shuangluo,30,,23.428056,115.042222
ir,kalat-e `ali,Kalat-e `Ali,41,,32.7437,60.2552
id,padasbolong,Padasbolong,08,,-7.5606,111.4039
at,stribach,Stribach,07,,46.833333,12.816667
th,ban nong mek,Ban Nong Mek,79,,16.966667,102.65
gt,valle de jesus,Valle de Jesús,04,,14.583333,-89.2
us,thompson place,Thompson Place,NM,,34.9438889,-106.1361111
de,obersaida,Obersaida,13,,50.766667,13.333333
ci,youdo,Youdo,79,,6.491507,-5.551854
cr,lucha,Lucha,08,,9.737841,-84.003694
cd,bungange,Bungange,00,,-3.033333,19.983333
id,datarsari,Datarsari,30,,-7.0585,107.176
sd,al faei,Al Faei,33,,11.0333333,26.4333333
th,ban na tai,Ban Na Tai,60,,8.883333,99.283333
pg,iamara,Iamara,06,,-8.4333333,142.8833333
la,ban kanot,Ban Kanot,01,,15.188889,107.058889
id,ngaglik enam,Ngaglik Enam,07,,-7.408056,110.476111
cn,xiaoguanzhen,Xiaoguanzhen,09,,34.702222,113.153333
by,amkhinichi,Amkhinichi,04,,53.8588889,30.6666667
gb,west ferring,West Ferring,P6,,50.8,-.45
tr,harbaomer,Harbaömer,72,,37.194167,41.092778
fr,rabat-les-trois-seigneurs,Rabat-les-Trois-Seigneurs,B3,,42.855574,1.551973
co,san pedro,San Pedro,15,,2.609444,-68.109722
us,midland,Midland,GA,,32.5747222,-84.8272222
kr,saamjon,Saamjon,06,,38.219722,128.369167
dk,terslev,Terslev,20,,55.37543,11.971359
ir,navashar,Navashar,08,,37.3039,48.9405
id,bayan,Bayan,01,,4.5902,97.9087
ng,babalwada,Babalwada,27,,10.620237,12.500993
es,valbonilla,Valbonilla,55,,42.198377,-4.18679
th,ban phai dam phatthana,Ban Phai Dam Phatthana,35,,14.532722,100.388444
id,batang kuis,Batang Kuis,26,,3.61299,98.80129
ir,qal`eh-ye rudkhan,Qal`eh-ye Rudkhan,08,,37.094167,49.245833
iq,horen,Horen,10,,34.94,45.7105556
dk,bjergby,Bjergby,18,,56.521481,10.009875
th,ban na lai,Ban Na Lai,20,,17.102445,104.260139
cn,yanhua,Yanhua,02,,29.289527,119.872082
pl,laszczowka,Laszczowka,75,,50.433807,23.447975
zm,kalimba,Kalimba,01,,-11.85,27.1166667
pa,abajo bonito,Abajo Bonito,07,,7.5,-80.5666667
de,bartlinge,Bartlinge,07,,52.366667,8.866667
id,perumahan balai inseminasi buatan,Perumahan Balai Inseminasi Buatan,08,,-7.84,112.6476
ir,qareh cheh,Qareh Cheh,42,,37.357577,58.326883
ua,tsegelnoye,Tsegelnoye,16,,47.633333,32.416667
za,salisbury island,Salisbury Island,02,,-29.883518,31.035754
nu,fatiau,Fatiau,00,,-19.1166667,-169.9
cn,wangkuohsiang,Wangkuohsiang,08,,48.017778,126.3775
us,new birmingham manor,New Birmingham Manor,MD,,39.1058333,-76.9150000
il,sedeh boker,Sedeh Boker,01,,30.874167,34.796389
pk,ghumanwan,Ghumanwan,03,,33.901854,73.067842
ir,andarud `olya,Andarud `Olya,33,,37.2794,48.1601
mx,rancho san jose,Rancho San José,06,,26.833333,-105.15
de,panholling,Panholling,02,,48.85,13.15
cn,ronghuali,Ronghuali,03,,27.844844,115.773078
de,bei der kirche,Bei der Kirche,01,,48.266667,8.033333
zr,liambi,Liambi,00,,2.7666667,23.55
ir,kurid,Kurid,41,,32.540003,59.620868
ph,damaloguen,Damaloguen,51,,16.00292,120.211536
ru,krasno-zolotukhinskoye,Krasno-Zolotukhinskoye,04,,50.808056,81.529167
ph,camalingao,Camaliñgao,64,,15.15,120.05
de,raimundsreut,Raimundsreut,02,,48.866667,13.55
us,cook landing,Cook Landing,SC,,32.1950000,-81.0005556
us,royal meadows,Royal Meadows,UT,,40.6538889,-111.9508333
ee,kausi,Kausi,13,,58.7316667,24.255
eg,aulad salim bahari,Aulad Salim Bahari,24,,26.2333333,32.0333333
gn,iritingo,Iritingo,07,,11.7333333,-10.6333333
ma,el abid,El Abid,57,,35.010939,-5.98301
af,khaneh-ye seyyed sarvar,Khaneh-ye Seyyed Sarvar,08,,33.12566,67.540558
us,jonesville,Jonesville,SC,,34.8358333,-81.6811111
kr,yucholli,Yucholli,20,,35.504151,128.360161
ru,osechnya,Osechnya,25,,54.06087,35.448123
pk,chin,Chin,02,,30.925505,67.985079
cn,kaoyuanhsien,Kaoyüanhsien,25,,37.083333,117.916667
mx,el bedal,El Bedal,25,,24.816667,-107.816667
ir,taka band,Taka Band,42,,33.664019,58.974641
mx,la encantada,La Encantada,30,,17.683333,-94.816667
us,valley station,Valley Station,KY,22756,38.1111111,-85.8702778
pk,goth ahmad baghio,Goth Ahmad Baghio,05,,25.965864,68.616925
bd,south hydarnagar,South Hydarnagar,80,,23.75,90.8333333
id,kolami,Kolami,21,,-.2826,122.2277
la,ban sopphak,Ban Sôpphak,15,,18.128056,104.9325
cn,erduan wuzu,Erduan Wuzu,04,,34.559423,119.17359
at,reintal,Reintal,02,,46.864722,12.880278
nl,amerongen,Amerongen,09,,52.00284,5.467186
hu,ilkamajor,Ilkamajor,16,,47.548192,19.375243
ee,neeme,Neeme,01,,59.5230556,25.1505556
mn,bayan bulagoin khural,Bayan Bulagöin Khural,14,,44.25,106.8
dz,boka'et ech chorfa,Boka'et ech Chorfa,41,,36.1333333,1.3
cn,miaokangchi,Miaokangchi,01,,31.866667,117.166667
ma,tanefezat,Tanefezat,55,,29.928887,-8.553795
cn,yangjiadi,Yangjiadi,12,,30.369242,111.505947
ru,pyataya versta,Pyataya Versta,38,,44.462778,39.686667
cn,jinshanchang,Jinshanchang,32,,31.394578,107.413764
ir,hajiabad,Hajiabad,44,,35.8398,50.9825
sb,tawaihuro,Tawaihuro,08,,-9.3,161.0833333
pk,mad yusufwala,Mad Yusufwala,04,,29.191667,70.288889
ru,konevets,Konevets,42,,60.85,30.583333
hr,anita,Anita,04,,45.1438889,13.5966667
mx,el millon,El Millón,06,,31.45,-106.183333
ir,hasanabad-e kesht mahaki,Hasanabad-e Kesht Mahaki,07,,30.716667,52.85
ru,pereyezd,Pereyezd,52,,57.499874,30.726958
hr,monostor,Monostor,18,,45.3325,18.8413889
cn,nixizhen,Nixizhen,32,,29.022765,104.239376
id,sibuntuon,Sibuntuon,26,,2.138,99.0478
cn,hsiaohonan,Hsiaohonan,10,,40.466111,117.567778
se,skulestad,Skulestad,28,,58.6,11.55
iq,bazzunah,Bazzunah,15,,36.07,43.1555556
sb,supusapuai,Supusapuai,00,,-7.0833333,155.8666667
id,rantjagede 2,Rantjagede 2,30,,-6.278889,106.459722
cn,huangchengkuan,Huangchengkuan,32,,32.861665,103.553265
id,klabeungan,Klabeungan,08,,-7.8964,114.0076
cd,mabilindai,Mabilindai,09,,1.95,30.05
ng,jada,Jada,43,,7.083333,10.8
ru,yurty nerokhi,Yurty Nerokhi,32,,62.348333,61.323056
mx,rio de severo,Río de Severo,18,,21.083333,-105.166667
pl,podlosie,Podlosie,83,,50.35,19.175994
cn,liangchiapao,Liangchiapao,24,,37.225833,112.0775
ir,dil'man,Dil'man,08,,36.888865,49.905685
cn,qiaomuwan,Qiaomuwan,01,,30.703674,118.077255
fr,cherence-le-roussel,Chérencé-le-Roussel,99,,48.708649,-1.017688
ru,shpichkivka,Shpichkivka,38,,45.688333,38.231667
af,qal`a kalan,Qal`a Kalan,13,,34.760543,69.878567
us,prilliman,Prilliman,VA,,36.8738889,-80.0077778
cz,vrtezir,Vrtezir,80,,49.501472,16.30957
cn,xiaosuangou,Xiaosuangou,21,,36.422664,106.230561
mg,belo sur tsiribihina,Belo sur Tsiribihina,06,,-19.7,44.55
kz,jaksy jartasskiy,Jaksy Jartasskiy,15,,47.266667,80.55
hu,lakatos f.-tanya,Lakatos F.-tanya,10,,47.2,21.75
tr,kodishara,Kodishara,86,,41.086667,42.579444
jm,park head,Park Head,11,,18.2,-77.65
es,eire,Eiré,58,,42.515301,-7.649134
fr,somme-vesle,Somme-Vesle,A4,,48.984851,4.591672
ru,kommunist,Kommunist,54,,54.366667,74.616667
zr,katutwa,Katutwa,05,,-12.4166667,29.3
